epoch,step,loss
1,1,4.7977142333984375
1,2,4.6320648193359375
1,3,4.67108154296875
1,4,4.559333801269531
1,5,4.5026702880859375
1,6,4.426665306091309
2,1,4.2892913818359375
2,2,4.243488311767578
2,3,4.148040771484375
2,4,4.143577575683594
2,5,4.118694305419922
3,1,4.018135070800781
3,2,3.9939804077148438
3,3,3.906625747680664
3,4,3.8803138732910156
3,5,3.788156509399414
4,1,3.7494449615478516
4,2,3.728708267211914
4,3,3.6168746948242188
4,4,3.5381126403808594
4,5,3.4925594329833984
5,1,3.48342227935791
5,2,3.35693359375
5,3,3.319734573364258
5,4,3.234222412109375
5,5,3.2183876037597656
6,1,3.111595392227173
6,2,3.005877733230591
6,3,3.188753604888916
6,4,2.9700307846069336
6,5,2.969132900238037
7,1,2.7932987213134766
7,2,2.759064197540283
7,3,2.831493616104126
7,4,2.797896385192871
7,5,2.7856802940368652
8,1,2.533823013305664
8,2,2.5323948860168457
8,3,2.6738195419311523
8,4,2.564999580383301
8,5,2.4669055938720703
9,1,2.428316831588745
9,2,2.3299059867858887
9,3,2.2726242542266846
9,4,2.319289207458496
9,5,2.2415611743927
10,1,2.2334773540496826
10,2,2.202554702758789
10,3,2.029369592666626
10,4,2.1701297760009766
10,5,2.0084595680236816
11,1,2.1646957397460938
11,2,1.9820528030395508
11,3,2.0867297649383545
11,4,2.0558457374572754
11,5,1.8724462985992432
12,1,1.9293491840362549
12,2,1.8553087711334229
12,3,1.886614441871643
12,4,1.7811522483825684
12,5,1.751933217048645
13,1,1.6626559495925903
13,2,1.7790285348892212
13,3,1.7006148099899292
13,4,1.7091071605682373
13,5,1.6366215944290161
14,1,1.788622498512268
14,2,1.5990386009216309
14,3,1.5086033344268799
14,4,1.661095380783081
14,5,1.6301103830337524
15,1,1.5079352855682373
15,2,1.4027801752090454
15,3,1.6236323118209839
15,4,1.6194860935211182
15,5,1.4035810232162476
16,1,1.2904808521270752
16,2,1.4265213012695312
16,3,1.3498387336730957
16,4,1.2997241020202637
16,5,1.2540032863616943
17,1,1.3100203275680542
17,2,1.208807349205017
17,3,1.2134487628936768
17,4,1.3142728805541992
17,5,1.2481048107147217
18,1,1.320693016052246
18,2,1.3086873292922974
18,3,1.1401054859161377
18,4,1.1689109802246094
18,5,1.1811573505401611
19,1,1.089680790901184
19,2,1.2471301555633545
19,3,1.027426838874817
19,4,1.0423622131347656
19,5,1.0861179828643799
20,1,1.0611377954483032
20,2,1.1583330631256104
20,3,0.9578234553337097
20,4,0.9659016728401184
20,5,1.0144157409667969
21,1,1.0643705129623413
21,2,1.004751205444336
21,3,1.0096030235290527
21,4,1.0480319261550903
21,5,0.9086073637008667
22,1,0.9971786141395569
22,2,0.9046177864074707
22,3,0.7907412648200989
22,4,0.8859586715698242
22,5,0.9171847105026245
23,1,1.1883355379104614
23,2,1.1509634256362915
23,3,0.8709104657173157
23,4,0.8127774000167847
23,5,1.0357551574707031
24,1,0.8156999349594116
24,2,0.8723737001419067
24,3,1.0407700538635254
24,4,0.7060247659683228
24,5,1.2768805027008057
25,1,0.7143908739089966
25,2,0.743598461151123
25,3,0.9010515213012695
25,4,0.9131564497947693
25,5,0.897637665271759
26,1,0.8289893865585327
26,2,0.7446409463882446
26,3,0.7212352156639099
26,4,0.765996515750885
26,5,0.6377702355384827
27,1,0.6708049178123474
27,2,0.6718368530273438
27,3,0.6193153262138367
27,4,0.8289310336112976
27,5,0.6308883428573608
28,1,0.5709155797958374
28,2,0.6917903423309326
28,3,0.7103358507156372
28,4,0.6373558044433594
28,5,0.646915078163147
29,1,0.6210826635360718
29,2,0.6198635101318359
29,3,0.603123664855957
29,4,0.7329685091972351
29,5,0.617983341217041
30,1,0.5865088701248169
30,2,0.5494890213012695
30,3,0.6701558828353882
30,4,0.6183347702026367
30,5,0.6834791302680969
31,1,0.599798858165741
31,2,0.680185079574585
31,3,0.4976019263267517
31,4,0.6112006902694702
31,5,0.6060869097709656
32,1,0.5542221069335938
32,2,0.7175123691558838
32,3,1.0101814270019531
32,4,0.5856192111968994
32,5,0.6492351293563843
33,1,0.49710813164711
33,2,0.4814968407154083
33,3,0.49329501390457153
33,4,0.46785008907318115
33,5,0.48930153250694275
34,1,0.6322040557861328
34,2,0.448883056640625
34,3,0.592079222202301
34,4,0.6301998496055603
34,5,0.49601513147354126
35,1,0.42570412158966064
35,2,0.43099597096443176
35,3,0.5171140432357788
35,4,0.48746493458747864
35,5,0.48943430185317993
36,1,0.4334525763988495
36,2,0.35014569759368896
36,3,0.4651244580745697
36,4,0.5464962124824524
36,5,0.46295714378356934
37,1,0.4239211678504944
37,2,0.4771755337715149
37,3,0.49275025725364685
37,4,0.4225097894668579
37,5,0.35626646876335144
38,1,0.46295493841171265
38,2,0.5568692088127136
38,3,0.4881315231323242
38,4,0.3190174996852875
38,5,0.4079516530036926
39,1,0.32535746693611145
39,2,0.663826584815979
39,3,0.7753806710243225
39,4,0.48436641693115234
39,5,0.6031593680381775
40,1,0.6155189871788025
40,2,0.38074392080307007
40,3,0.4727914333343506
40,4,0.4802205562591553
40,5,0.38188636302948
41,1,0.69671231508255
41,2,0.47426939010620117
41,3,0.42728206515312195
41,4,0.37720030546188354
41,5,0.34607994556427
42,1,0.45092469453811646
42,2,0.43160519003868103
42,3,0.4223026633262634
42,4,0.48611339926719666
42,5,0.43209999799728394
43,1,0.5366258025169373
43,2,0.342520147562027
43,3,0.36519700288772583
43,4,0.36262601613998413
43,5,0.6245496273040771
44,1,0.30851805210113525
44,2,0.4150281548500061
44,3,0.38458460569381714
44,4,0.5059137344360352
44,5,0.41149693727493286
45,1,0.5011312961578369
45,2,0.32798150181770325
45,3,0.2584291696548462
45,4,0.33224302530288696
45,5,0.39414796233177185
46,1,0.44355952739715576
46,2,0.39769595861434937
46,3,0.2771603763103485
46,4,0.32162272930145264
46,5,0.5259056091308594
47,1,0.30014297366142273
47,2,0.285708487033844
47,3,0.3006836771965027
47,4,0.3363390564918518
47,5,0.4710385203361511
48,1,0.37386220693588257
48,2,0.3388294577598572
48,3,0.42491742968559265
48,4,0.5175737142562866
48,5,0.35309547185897827
49,1,0.33273255825042725
49,2,0.32066482305526733
49,3,0.2616175711154938
49,4,0.26001107692718506
49,5,0.29055255651474
50,1,0.3849388360977173
50,2,0.30302247405052185
50,3,0.47107332944869995
50,4,0.40078142285346985
50,5,0.3395739793777466
51,1,0.2702716588973999
51,2,0.40502411127090454
51,3,0.5600547790527344
51,4,0.19074508547782898
51,5,0.3236440420150757
52,1,0.23305663466453552
52,2,0.2339250147342682
52,3,0.4133196473121643
52,4,0.323770672082901
52,5,0.31525057554244995
53,1,0.228499174118042
53,2,0.23619678616523743
53,3,0.28135254979133606
53,4,0.19536858797073364
53,5,0.20440730452537537
54,1,0.39001432061195374
54,2,0.2865116000175476
54,3,0.3673252463340759
54,4,0.39541828632354736
54,5,0.267891526222229
55,1,0.43721258640289307
55,2,0.3434057831764221
55,3,0.3450024127960205
55,4,0.571640133857727
55,5,0.25165900588035583
56,1,0.1650441437959671
56,2,0.27348703145980835
56,3,0.22574955224990845
56,4,0.3725062608718872
56,5,0.27290016412734985
57,1,0.3002983629703522
57,2,0.2973930239677429
57,3,0.5553618669509888
57,4,0.22160616517066956
57,5,0.4866545796394348
58,1,0.2388787865638733
58,2,0.23147307336330414
58,3,0.3345951437950134
58,4,0.20405535399913788
58,5,0.349205881357193
59,1,0.21862703561782837
59,2,0.17016227543354034
59,3,0.2096463441848755
59,4,0.34875041246414185
59,5,0.4479333162307739
60,1,0.31530293822288513
60,2,0.433434396982193
60,3,0.36066728830337524
60,4,0.32131683826446533
60,5,0.30869728326797485
61,1,0.42219966650009155
61,2,0.17519354820251465
61,3,0.32728612422943115
61,4,0.20461425185203552
61,5,0.2548487186431885
62,1,0.4323142170906067
62,2,0.1894763708114624
62,3,0.19959363341331482
62,4,0.2266044318675995
62,5,0.2939606308937073
63,1,0.17038670182228088
63,2,0.2577839195728302
63,3,0.2510160803794861
63,4,0.2566658854484558
63,5,0.20160618424415588
64,1,0.2759673297405243
64,2,0.3261677026748657
64,3,0.23552227020263672
64,4,0.19750036299228668
64,5,0.45903992652893066
65,1,0.21199189126491547
65,2,0.16919463872909546
65,3,0.34644395112991333
65,4,0.18177300691604614
65,5,0.16624540090560913
66,1,0.18256986141204834
66,2,0.1740778088569641
66,3,0.26778239011764526
66,4,0.44146600365638733
66,5,0.29928380250930786
67,1,0.2640041410923004
67,2,0.19076715409755707
67,3,0.40369153022766113
67,4,0.27772122621536255
67,5,0.19283553957939148
68,1,0.1628890484571457
68,2,0.23371468484401703
68,3,0.3535442650318146
68,4,0.295851469039917
68,5,0.510370671749115
69,1,0.1606512814760208
69,2,0.19861945509910583
69,3,0.2058708667755127
69,4,0.16237035393714905
69,5,0.17649246752262115
70,1,0.14414934813976288
70,2,0.37735307216644287
70,3,0.3683488965034485
70,4,0.15579387545585632
70,5,0.47009533643722534
71,1,0.241083562374115
71,2,0.18957404792308807
71,3,0.20483916997909546
71,4,0.2505916953086853
71,5,0.20846179127693176
72,1,0.17522551119327545
72,2,0.2229737639427185
72,3,0.38531801104545593
72,4,0.2197953313589096
72,5,0.3180704712867737
73,1,0.27528470754623413
73,2,0.17245452105998993
73,3,0.29983818531036377
73,4,0.2346602976322174
73,5,0.19152843952178955
74,1,0.28830355405807495
74,2,0.2901010513305664
74,3,0.20206992328166962
74,4,0.1596280187368393
74,5,0.20964139699935913
75,1,0.17665129899978638
75,2,0.15151908993721008
75,3,0.37810218334198
75,4,0.2002583146095276
75,5,0.29602986574172974
76,1,0.31853383779525757
76,2,0.2601727843284607
76,3,0.29893380403518677
76,4,0.39718472957611084
76,5,0.2989042103290558
77,1,0.19389648735523224
77,2,0.27992650866508484
77,3,0.2041161060333252
77,4,0.24051319062709808
77,5,0.1829974353313446
78,1,0.13793040812015533
78,2,0.18627941608428955
78,3,0.41636326909065247
78,4,0.20884492993354797
78,5,0.37795400619506836
79,1,0.18060517311096191
79,2,0.7005547285079956
79,3,0.1618657410144806
79,4,0.15842685103416443
79,5,0.2347738891839981
80,1,0.3457791209220886
80,2,0.1667948216199875
80,3,0.1859770268201828
80,4,0.14998362958431244
80,5,0.1405843049287796
81,1,0.1662541925907135
81,2,0.16921383142471313
81,3,0.12638497352600098
81,4,0.1394554227590561
81,5,0.266876220703125
82,1,0.22890733182430267
82,2,0.33057159185409546
82,3,0.1326764076948166
82,4,0.15771624445915222
82,5,0.17487230896949768
83,1,0.2458297312259674
83,2,0.122116319835186
83,3,0.17025531828403473
83,4,0.12981361150741577
83,5,0.1314879059791565
84,1,0.22478583455085754
84,2,0.15374824404716492
84,3,0.13262008130550385
84,4,0.24109958112239838
84,5,0.21915891766548157
85,1,0.3060609698295593
85,2,0.3293823301792145
