epoch,step,loss
1,1,4.769611358642578
1,2,4.720973968505859
1,3,4.592632293701172
1,4,4.458106994628906
1,5,4.316621780395508
1,6,4.196687698364258
1,7,4.109082221984863
1,8,3.9641189575195312
1,9,3.79091215133667
1,10,3.72900652885437
1,11,3.682035446166992
1,12,3.5931954383850098
1,13,3.4632768630981445
1,14,3.4788708686828613
1,15,3.268230438232422
1,16,3.2054827213287354
1,17,3.2715439796447754
1,18,3.3440680503845215
1,19,3.0529232025146484
1,20,3.003749370574951
1,21,2.974532127380371
1,22,3.246769905090332
1,23,2.8141069412231445
1,24,2.8151819705963135
1,25,2.9037818908691406
1,26,2.7379302978515625
1,27,2.672222137451172
1,28,2.751829147338867
1,29,2.536130905151367
1,30,2.626504421234131
1,31,2.6777749061584473
1,32,2.5524823665618896
1,33,2.453303813934326
1,34,2.6329867839813232
1,35,2.469569683074951
1,36,2.5838072299957275
1,37,2.3779563903808594
1,38,2.346640110015869
1,39,2.429708957672119
1,40,2.3017120361328125
1,41,2.243136405944824
1,42,2.382402181625366
1,43,2.180842399597168
1,44,2.2119994163513184
1,45,2.252990484237671
1,46,2.18818998336792
1,47,2.349205732345581
1,48,2.171858310699463
1,49,2.443941831588745
1,50,2.2254838943481445
1,51,2.093679428100586
1,52,2.113952159881592
1,53,2.0760040283203125
1,54,2.006410598754883
1,55,1.9910105466842651
1,56,2.0416901111602783
1,57,1.896910548210144
1,58,1.9637162685394287
1,59,2.0417377948760986
1,60,1.99603271484375
1,61,1.9809099435806274
1,62,1.9617836475372314
1,63,1.9225797653198242
1,64,2.138239860534668
1,65,2.164795398712158
1,66,1.8047904968261719
1,67,2.3678112030029297
1,68,1.9673606157302856
1,69,2.089768648147583
1,70,1.9418342113494873
1,71,1.8795421123504639
1,72,1.8994903564453125
1,73,2.05751633644104
1,74,2.030963897705078
1,75,1.9917707443237305
1,76,1.7781140804290771
1,77,1.7529125213623047
1,78,1.728314995765686
1,79,1.9107475280761719
1,80,2.0573627948760986
1,81,1.9013786315917969
1,82,1.7564468383789062
1,83,1.8112452030181885
1,84,1.7161146402359009
1,85,1.6631611585617065
1,86,1.6605936288833618
1,87,1.8113183975219727
1,88,1.7771518230438232
1,89,1.7272391319274902
1,90,1.7939724922180176
1,91,1.7546184062957764
1,92,1.7884503602981567
1,93,1.694263219833374
1,94,1.8196563720703125
1,95,1.66139817237854
1,96,1.7154028415679932
1,97,1.680853247642517
1,98,1.6386363506317139
1,99,1.5024032592773438
1,100,1.519840121269226
1,101,1.693267822265625
1,102,1.5751070976257324
1,103,1.8499962091445923
1,104,1.6029741764068604
1,105,1.6650886535644531
1,106,1.790334939956665
1,107,2.238394260406494
1,108,1.8131390810012817
1,109,1.6906510591506958
1,110,1.6158738136291504
1,111,1.5834033489227295
1,112,1.6434144973754883
1,113,1.992658257484436
1,114,1.6272528171539307
1,115,1.6234699487686157
1,116,1.818603754043579
1,117,1.55751371383667
1,118,1.6700317859649658
1,119,1.4143810272216797
1,120,1.5255489349365234
1,121,1.6028090715408325
1,122,1.4142996072769165
1,123,1.652299165725708
1,124,1.482817530632019
1,125,1.6950626373291016
1,126,2.008803129196167
2,1,1.4657599925994873
2,2,1.6152722835540771
2,3,1.8609598875045776
2,4,1.5981965065002441
2,5,1.4256064891815186
2,6,1.4477512836456299
2,7,1.3146960735321045
2,8,1.531764030456543
2,9,1.4706361293792725
2,10,1.6286742687225342
2,11,1.4653481245040894
2,12,1.4499084949493408
2,13,1.2473399639129639
2,14,1.3210071325302124
2,15,1.335160255432129
2,16,1.6584429740905762
2,17,1.3733680248260498
2,18,1.6648814678192139
2,19,1.5819661617279053
2,20,1.5827116966247559
2,21,1.4070534706115723
2,22,1.57627272605896
2,23,1.4197797775268555
2,24,1.471657156944275
2,25,1.679589033126831
2,26,1.3569681644439697
2,27,1.3607511520385742
2,28,1.364689826965332
2,29,1.7263474464416504
2,30,1.544945478439331
2,31,1.4234085083007812
2,32,1.4247492551803589
2,33,1.6620314121246338
2,34,1.39583158493042
2,35,1.2934513092041016
2,36,1.3468289375305176
2,37,1.3406676054000854
2,38,1.4253267049789429
2,39,1.453162431716919
2,40,1.6673755645751953
2,41,1.3239690065383911
2,42,1.312770962715149
2,43,1.560689926147461
2,44,1.636841893196106
2,45,1.4889260530471802
2,46,1.3704960346221924
2,47,1.383900761604309
2,48,1.2785675525665283
2,49,1.4154343605041504
2,50,1.2557140588760376
2,51,1.4395173788070679
2,52,1.6565977334976196
2,53,1.5534887313842773
2,54,1.3426531553268433
2,55,1.187678337097168
