epoch,step,loss
1,1,1.5070714950561523
1,2,1.4588453769683838
1,3,1.407266616821289
1,4,1.354315996170044
1,5,1.3152832984924316
1,6,1.2733221054077148
1,7,1.2386231422424316
1,8,1.215638279914856
1,9,1.181723713874817
1,10,1.160722255706787
1,11,1.120265007019043
1,12,1.0908434391021729
1,13,1.0739009380340576
1,14,1.0713615417480469
1,15,1.0533292293548584
1,16,1.0528943538665771
2,1,1.0186095237731934
2,2,1.0021271705627441
2,3,0.9849891662597656
2,4,0.9821988344192505
2,5,0.9821977615356445
2,6,0.9598672986030579
2,7,0.9357715845108032
2,8,0.9382253885269165
2,9,0.9312476515769958
2,10,0.9108272790908813
2,11,0.9129276275634766
2,12,0.8992106914520264
2,13,0.8834826946258545
2,14,0.8757208585739136
2,15,0.8475399017333984
3,1,0.8464348316192627
3,2,0.845917820930481
3,3,0.8389471769332886
3,4,0.8286890983581543
3,5,0.8229517936706543
3,6,0.823811411857605
3,7,0.800039529800415
3,8,0.7907917499542236
3,9,0.7745788097381592
3,10,0.7812302112579346
3,11,0.7590723037719727
3,12,0.7624114155769348
3,13,0.7670549154281616
3,14,0.750342607498169
3,15,0.7353171706199646
4,1,0.7307818531990051
4,2,0.7354482412338257
4,3,0.7093852162361145
4,4,0.719580888748169
4,5,0.7002133131027222
4,6,0.6857165098190308
4,7,0.6850895285606384
4,8,0.6896774768829346
4,9,0.6808815598487854
4,10,0.6626448631286621
4,11,0.6746313571929932
4,12,0.6617951393127441
4,13,0.6453956961631775
4,14,0.659878134727478
4,15,0.6412461996078491
5,1,0.6358245611190796
5,2,0.6410550475120544
5,3,0.6272068619728088
5,4,0.6218711733818054
5,5,0.6263207197189331
5,6,0.5993868112564087
5,7,0.6065494418144226
5,8,0.6064838767051697
5,9,0.5897536277770996
5,10,0.5894168019294739
5,11,0.5857987999916077
5,12,0.578085720539093
5,13,0.5666098594665527
5,14,0.5659629106521606
5,15,0.5608872175216675
6,1,0.5527644157409668
6,2,0.5591257810592651
6,3,0.5422250032424927
6,4,0.5663468837738037
6,5,0.5544533133506775
6,6,0.5315549373626709
6,7,0.5421818494796753
6,8,0.5219502449035645
6,9,0.5175080895423889
6,10,0.5168384313583374
6,11,0.5164812207221985
6,12,0.5309017896652222
6,13,0.5191803574562073
6,14,0.513077437877655
6,15,0.5060612559318542
7,1,0.4959976077079773
7,2,0.4967854619026184
7,3,0.5075024366378784
7,4,0.48030799627304077
7,5,0.4862823188304901
7,6,0.4712027311325073
7,7,0.5071322917938232
7,8,0.45821869373321533
7,9,0.4595918655395508
7,10,0.45286864042282104
7,11,0.4835094213485718
7,12,0.45801204442977905
7,13,0.4584336578845978
7,14,0.4531887173652649
7,15,0.45759207010269165
8,1,0.4465038776397705
8,2,0.46547770500183105
8,3,0.4407406747341156
8,4,0.44662797451019287
8,5,0.42298591136932373
8,6,0.4540024995803833
8,7,0.42744702100753784
8,8,0.42694520950317383
8,9,0.44145283102989197
8,10,0.46614518761634827
8,11,0.42203229665756226
8,12,0.4140695631504059
8,13,0.4184783101081848
8,14,0.4153100252151489
8,15,0.4031941294670105
9,1,0.4271929860115051
9,2,0.42897215485572815
9,3,0.4007648229598999
9,4,0.39418458938598633
9,5,0.40489766001701355
9,6,0.4015481173992157
9,7,0.40178191661834717
9,8,0.3818742632865906
9,9,0.3830142915248871
9,10,0.3902166485786438
9,11,0.3835618197917938
9,12,0.3781992793083191
9,13,0.38124775886535645
9,14,0.38126999139785767
9,15,0.36746126413345337
10,1,0.389217346906662
10,2,0.3788378834724426
10,3,0.37072545289993286
10,4,0.3773415684700012
10,5,0.3676210045814514
10,6,0.3539184331893921
10,7,0.3541063964366913
10,8,0.3640792965888977
10,9,0.35926491022109985
10,10,0.3318941593170166
10,11,0.3531131446361542
10,12,0.35015934705734253
10,13,0.363644540309906
10,14,0.35119175910949707
10,15,0.3368815779685974
11,1,0.3576638698577881
11,2,0.3362300992012024
11,3,0.32302725315093994
11,4,0.3560834228992462
11,5,0.34728994965553284
11,6,0.33428099751472473
11,7,0.32195329666137695
11,8,0.34218889474868774
11,9,0.3282451331615448
11,10,0.3286117911338806
11,11,0.32409852743148804
11,12,0.324492871761322
11,13,0.32570597529411316
11,14,0.31138333678245544
11,15,0.34529009461402893
12,1,0.3107137680053711
12,2,0.29767853021621704
12,3,0.36973631381988525
12,4,0.3056977689266205
12,5,0.32470113039016724
12,6,0.30645042657852173
12,7,0.32750916481018066
12,8,0.3182627558708191
12,9,0.30203911662101746
12,10,0.30511564016342163
12,11,0.3135494589805603
12,12,0.29188844561576843
12,13,0.3062620460987091
12,14,0.3044601082801819
12,15,0.30530548095703125
13,1,0.2917804718017578
13,2,0.29280635714530945
13,3,0.3050485849380493
13,4,0.2887299060821533
13,5,0.27845439314842224
13,6,0.29277902841567993
13,7,0.281076043844223
13,8,0.31161361932754517
13,9,0.29174745082855225
13,10,0.2796555757522583
13,11,0.28972679376602173
13,12,0.28821802139282227
13,13,0.26613426208496094
13,14,0.29139965772628784
13,15,0.26911038160324097
14,1,0.28059738874435425
14,2,0.2703709006309509
14,3,0.2546038031578064
14,4,0.2656002342700958
14,5,0.2776374816894531
14,6,0.2982576787471771
14,7,0.2627412676811218
14,8,0.27747005224227905
14,9,0.2512514591217041
14,10,0.2581217885017395
14,11,0.25791627168655396
14,12,0.2795668840408325
14,13,0.26591604948043823
14,14,0.2382027953863144
14,15,0.2722354233264923
15,1,0.2724665403366089
15,2,0.2508791387081146
15,3,0.2697128355503082
15,4,0.2473422884941101
15,5,0.28171950578689575
15,6,0.2744862139225006
15,7,0.25648513436317444
15,8,0.26106661558151245
15,9,0.2739076018333435
15,10,0.23887722194194794
15,11,0.259240984916687
15,12,0.24558214843273163
15,13,0.2568521797657013
15,14,0.2663121819496155
15,15,0.2746826410293579
16,1,0.25665563344955444
16,2,0.25449663400650024
16,3,0.25509268045425415
16,4,0.24283191561698914
16,5,0.26597538590431213
16,6,0.2501956820487976
16,7,0.2590746581554413
16,8,0.2545322775840759
16,9,0.23359309136867523
16,10,0.2628837823867798
16,11,0.2446478307247162
16,12,0.2305702120065689
16,13,0.2318505048751831
16,14,0.22890561819076538
16,15,0.2279457449913025
17,1,0.2414853274822235
17,2,0.23300907015800476
17,3,0.23524209856987
17,4,0.26081013679504395
17,5,0.22388653457164764
17,6,0.2238975614309311
17,7,0.23446406424045563
17,8,0.21622593700885773
17,9,0.23874805867671967
17,10,0.25624293088912964
17,11,0.2231467217206955
17,12,0.27559223771095276
17,13,0.24784819781780243
17,14,0.21897228062152863
17,15,0.23805470764636993
18,1,0.24139326810836792
18,2,0.22104838490486145
18,3,0.2330997735261917
18,4,0.21176287531852722
18,5,0.2306806743144989
18,6,0.2461363971233368
18,7,0.23369267582893372
18,8,0.22697478532791138
18,9,0.20940378308296204
18,10,0.22608008980751038
18,11,0.213728666305542
18,12,0.22650960087776184
18,13,0.22906677424907684
18,14,0.2190645933151245
18,15,0.2110154926776886
19,1,0.2121751606464386
19,2,0.2130558043718338
19,3,0.22206123173236847
19,4,0.21606066823005676
19,5,0.22079350054264069
19,6,0.22550663352012634
19,7,0.2277674823999405
19,8,0.20423796772956848
19,9,0.19195975363254547
19,10,0.2193402349948883
19,11,0.21982955932617188
19,12,0.26308196783065796
19,13,0.20773489773273468
19,14,0.24373464286327362
19,15,0.21231335401535034
20,1,0.2223917543888092
20,2,0.20824137330055237
20,3,0.20593541860580444
20,4,0.20308388769626617
20,5,0.1983320116996765
20,6,0.22559218108654022
20,7,0.19676128029823303
20,8,0.21511989831924438
20,9,0.20891480147838593
20,10,0.20367933809757233
20,11,0.22168128192424774
20,12,0.2215484380722046
20,13,0.2057897299528122
20,14,0.20138826966285706
20,15,0.19660259783267975
21,1,0.2117673009634018
21,2,0.18557268381118774
21,3,0.19337871670722961
21,4,0.18763527274131775
21,5,0.19940073788166046
21,6,0.2039167881011963
21,7,0.19396133720874786
21,8,0.21617469191551208
21,9,0.20319727063179016
21,10,0.1981225162744522
21,11,0.19460143148899078
21,12,0.20091143250465393
21,13,0.20730364322662354
21,14,0.2120233029127121
21,15,0.19311022758483887
22,1,0.20094220340251923
22,2,0.20519208908081055
