epoch,step,loss,datetime
0,0,6.926647663116455,2024-05-24 10:50:52.860136
0,10,6.388838768005371,2024-05-24 10:51:03.471947
0,20,6.274778842926025,2024-05-24 10:51:41.094599
0,30,6.008553504943848,2024-05-24 10:52:21.203567
0,40,6.000703811645508,2024-05-24 10:53:27.065425
0,50,5.942245006561279,2024-05-24 10:54:07.961388
0,60,6.131661415100098,2024-05-24 10:54:45.576675
0,70,5.813685417175293,2024-05-24 10:55:23.832159
0,80,5.8055419921875,2024-05-24 10:56:29.665964
0,90,5.849801063537598,2024-05-24 10:57:06.903022
0,100,5.922662734985352,2024-05-24 10:57:49.165896
0,110,5.727823734283447,2024-05-24 10:58:28.487001
0,120,5.790610313415527,2024-05-24 10:59:29.013925
0,130,5.796875953674316,2024-05-24 11:00:07.379304
0,140,5.57638692855835,2024-05-24 11:00:52.277925
0,150,5.678866386413574,2024-05-24 11:01:29.804836
0,160,5.83645486831665,2024-05-24 11:02:30.277588
0,170,5.557682037353516,2024-05-24 11:03:09.359701
0,180,5.707999229431152,2024-05-24 11:03:50.452336
0,190,5.704972267150879,2024-05-24 11:04:28.313126
0,200,5.715198516845703,2024-05-24 11:05:31.679101
0,210,5.677504539489746,2024-05-24 11:06:13.070997
0,220,5.676050186157227,2024-05-24 11:06:51.485021
0,230,5.695213794708252,2024-05-24 11:07:30.413849
0,240,5.527278423309326,2024-05-24 11:08:32.285306
0,250,5.589295387268066,2024-05-24 11:09:10.940882
0,260,5.759139060974121,2024-05-24 11:09:49.737476
0,270,5.683441162109375,2024-05-24 11:10:27.583815
0,280,5.727997779846191,2024-05-24 11:11:33.192163
0,290,5.699196815490723,2024-05-24 11:12:11.730192
0,300,5.651223659515381,2024-05-24 11:12:50.863390
0,310,5.779943466186523,2024-05-24 11:13:28.625221
0,320,5.632013320922852,2024-05-24 11:14:33.255154
0,330,5.539028644561768,2024-05-24 11:15:15.314562
0,340,5.508542060852051,2024-05-24 11:15:54.482625
0,350,5.585918426513672,2024-05-24 11:16:32.674160
0,360,5.60507869720459,2024-05-24 11:17:30.902398
0,370,5.48863410949707,2024-05-24 11:18:15.472894
0,380,5.62178373336792,2024-05-24 11:18:53.839962
0,390,5.458083629608154,2024-05-24 11:19:31.488442
0,400,5.647601127624512,2024-05-24 11:20:27.714313
0,410,5.507848262786865,2024-05-24 11:21:13.941505
0,420,5.505084991455078,2024-05-24 11:21:51.547554
0,430,5.542811393737793,2024-05-24 11:22:29.209643
0,440,5.5657243728637695,2024-05-24 11:23:24.798244
0,450,5.482989311218262,2024-05-24 11:24:11.729427
0,460,5.567066192626953,2024-05-24 11:24:49.091044
0,470,5.458770751953125,2024-05-24 11:25:26.567868
0,480,5.423013687133789,2024-05-24 11:26:21.833442
0,490,5.465601921081543,2024-05-24 11:27:08.870171
0,500,5.477640151977539,2024-05-24 11:27:46.244636
0,510,5.404888153076172,2024-05-24 11:28:24.379358
0,520,5.326786994934082,2024-05-24 11:29:18.491951
0,530,5.495952606201172,2024-05-24 11:30:06.064232
0,540,5.498260021209717,2024-05-24 11:30:43.906824
0,550,5.36855411529541,2024-05-24 11:31:20.871545
0,560,5.405004024505615,2024-05-24 11:32:16.488130
0,570,5.3863677978515625,2024-05-24 11:33:04.524444
0,580,5.374565124511719,2024-05-24 11:33:42.520551
0,590,5.357338905334473,2024-05-24 11:34:20.439377
0,600,5.466330528259277,2024-05-24 11:35:13.385107
0,610,5.3738226890563965,2024-05-24 11:36:02.842909
1,0,5.425318241119385,2024-05-24 11:36:41.928984
1,10,5.468411922454834,2024-05-24 11:37:17.563342
1,20,5.350136756896973,2024-05-24 11:37:51.344216
1,30,5.278173446655273,2024-05-24 11:38:26.727768
1,40,5.3261871337890625,2024-05-24 11:39:27.925193
1,50,5.275328159332275,2024-05-24 11:40:03.158538
1,60,5.297035217285156,2024-05-24 11:40:38.888094
1,70,5.4666666984558105,2024-05-24 11:41:14.750199
1,80,5.317502975463867,2024-05-24 11:42:14.940445
1,90,5.384283542633057,2024-05-24 11:42:50.738572
1,100,5.337656021118164,2024-05-24 11:43:26.208244
1,110,5.358834266662598,2024-05-24 11:44:02.006885
1,120,5.388227462768555,2024-05-24 11:45:02.495894
1,130,5.390114784240723,2024-05-24 11:45:37.360998
1,140,5.289015293121338,2024-05-24 11:46:13.528078
1,150,5.366336345672607,2024-05-24 11:46:48.598912
1,160,5.3938775062561035,2024-05-24 11:47:49.539101
1,170,5.289885997772217,2024-05-24 11:48:23.966742
1,180,5.3938307762146,2024-05-24 11:48:59.583480
1,190,5.258727073669434,2024-05-24 11:49:35.024382
1,200,5.2984137535095215,2024-05-24 11:50:36.583754
1,210,5.25781774520874,2024-05-24 11:51:11.896843
1,220,5.337367534637451,2024-05-24 11:51:47.472751
1,230,5.309069633483887,2024-05-24 11:52:23.292552
1,240,5.326562881469727,2024-05-24 11:53:24.484789
1,250,5.300608158111572,2024-05-24 11:53:59.712337
1,260,5.253626346588135,2024-05-24 11:54:35.124855
1,270,5.329667091369629,2024-05-24 11:55:10.390327
1,280,5.233295917510986,2024-05-24 11:56:10.829309
1,290,5.274982452392578,2024-05-24 11:56:47.446994
1,300,5.212955474853516,2024-05-24 11:57:22.459858
1,310,5.357761383056641,2024-05-24 11:57:57.473749
1,320,5.250158309936523,2024-05-24 11:58:58.074942
1,330,5.246678352355957,2024-05-24 11:59:33.874201
1,340,5.32466983795166,2024-05-24 12:00:09.364024
1,350,5.3393449783325195,2024-05-24 12:00:46.540294
1,360,5.254355430603027,2024-05-24 12:01:47.667740
1,370,5.194108009338379,2024-05-24 12:02:23.309093
1,380,5.320625305175781,2024-05-24 12:02:58.642171
1,390,5.213009357452393,2024-05-24 12:03:33.027650
1,400,5.350256443023682,2024-05-24 12:04:34.248615
1,410,5.270329475402832,2024-05-24 12:05:09.403247
1,420,5.254977226257324,2024-05-24 12:05:44.586122
1,430,5.320496559143066,2024-05-24 12:06:19.745561
1,440,5.205636024475098,2024-05-24 12:07:20.840743
1,450,5.303013801574707,2024-05-24 12:07:55.883455
1,460,5.304444313049316,2024-05-24 12:08:31.375690
1,470,5.241311073303223,2024-05-24 12:09:06.508729
1,480,5.250000476837158,2024-05-24 12:10:07.078987
1,490,5.267838001251221,2024-05-24 12:10:43.009358
1,500,5.230759620666504,2024-05-24 12:11:17.425736
1,510,5.2891130447387695,2024-05-24 12:11:51.864123
1,520,5.240211009979248,2024-05-24 12:12:53.384682
1,530,5.375984191894531,2024-05-24 12:13:28.904948
1,540,5.241960525512695,2024-05-24 12:14:04.663066
1,550,5.242049217224121,2024-05-24 12:14:39.777206
1,560,5.221561431884766,2024-05-24 12:15:41.033867
1,570,5.188333988189697,2024-05-24 12:16:16.873389
1,580,5.206393241882324,2024-05-24 12:16:52.261311
1,590,5.251194000244141,2024-05-24 12:17:27.577404
1,600,5.260913372039795,2024-05-24 12:18:29.210175
1,610,5.245633125305176,2024-05-24 12:19:03.909500
2,0,5.183077812194824,2024-05-24 12:19:42.555371
2,10,5.211731910705566,2024-05-24 12:20:17.708253
2,20,5.243524551391602,2024-05-24 12:20:52.768220
2,30,5.216651916503906,2024-05-24 12:21:27.866826
2,40,5.274013519287109,2024-05-24 12:22:27.997264
2,50,5.177252292633057,2024-05-24 12:23:03.383687
