epoch,step,loss,datetime
2,140,5.408778190612793,2023-04-24 10:56:05.726633
2,150,5.511017799377441,2023-04-24 10:56:15.538234
2,160,5.38081693649292,2023-04-24 10:56:25.412426
2,170,5.35002326965332,2023-04-24 10:56:35.080018
2,180,5.348176002502441,2023-04-24 10:56:44.679771
2,190,5.427127838134766,2023-04-24 10:56:54.527096
2,200,5.392819404602051,2023-04-24 10:57:04.695755
2,210,5.368804931640625,2023-04-24 10:57:14.906249
2,220,5.431601524353027,2023-04-24 10:57:24.390720
2,230,5.457677841186523,2023-04-24 10:57:33.951180
2,240,5.32774543762207,2023-04-24 10:57:44.001850
2,250,5.34035587310791,2023-04-24 10:57:53.630796
2,260,5.340060234069824,2023-04-24 10:58:03.340882
2,270,5.414458274841309,2023-04-24 10:58:13.445356
2,280,5.453221797943115,2023-04-24 10:58:23.213701
2,290,5.410871505737305,2023-04-24 10:58:33.021559
2,300,5.40504264831543,2023-04-24 10:58:43.013614
2,310,5.507960319519043,2023-04-24 10:58:52.845048
3,0,5.364274978637695,2023-04-24 10:59:00.986776
3,10,5.589362144470215,2023-04-24 10:59:11.630682
3,20,5.437356948852539,2023-04-24 10:59:21.306682
3,30,5.376845359802246,2023-04-24 10:59:31.013042
3,40,5.2791218757629395,2023-04-24 10:59:40.873722
3,50,5.443826198577881,2023-04-24 10:59:50.400400
3,60,5.338662147521973,2023-04-24 11:00:00.308330
3,70,5.419133186340332,2023-04-24 11:00:09.727530
3,80,5.369623184204102,2023-04-24 11:00:19.919933
3,90,5.316465377807617,2023-04-24 11:00:29.613558
3,100,5.435178756713867,2023-04-24 11:00:39.683068
3,110,5.421807765960693,2023-04-24 11:00:49.508307
3,120,5.399786472320557,2023-04-24 11:00:59.259878
3,130,5.264558792114258,2023-04-24 11:01:09.294876
3,140,5.384182929992676,2023-04-24 11:01:19.331500
3,150,5.314003944396973,2023-04-24 11:01:28.888613
3,160,5.295819282531738,2023-04-24 11:01:38.878800
3,170,5.223676681518555,2023-04-24 11:01:48.484141
3,180,5.357231140136719,2023-04-24 11:01:57.930832
3,190,5.27634859085083,2023-04-24 11:02:08.026870
3,200,5.44264030456543,2023-04-24 11:02:17.744257
3,210,5.300337791442871,2023-04-24 11:02:27.181468
3,220,5.2074384689331055,2023-04-24 11:02:37.098477
3,230,5.298260688781738,2023-04-24 11:02:47.143549
3,240,5.216373443603516,2023-04-24 11:02:56.840578
3,250,5.372448921203613,2023-04-24 11:03:06.448146
3,260,5.404854774475098,2023-04-24 11:03:16.434112
3,270,5.536810874938965,2023-04-24 11:03:26.348516
3,280,5.293352127075195,2023-04-24 11:03:36.167930
3,290,5.2802910804748535,2023-04-24 11:03:46.042591
3,300,5.445296287536621,2023-04-24 11:03:55.894109
3,310,5.273155212402344,2023-04-24 11:04:05.810472
4,0,5.379713535308838,2023-04-24 11:04:15.173963
4,10,5.308584213256836,2023-04-24 11:04:25.136363
4,20,5.33056116104126,2023-04-24 11:04:34.928938
4,30,5.30572509765625,2023-04-24 11:04:44.969972
4,40,5.269137382507324,2023-04-24 11:04:54.523481
4,50,5.327392578125,2023-04-24 11:05:04.207647
4,60,5.310992240905762,2023-04-24 11:05:14.319358
4,70,5.396017074584961,2023-04-24 11:05:24.092295
4,80,5.282891750335693,2023-04-24 11:05:33.417177
4,90,5.4063544273376465,2023-04-24 11:05:43.015509
4,100,5.480002403259277,2023-04-24 11:05:52.481546
4,110,5.245933532714844,2023-04-24 11:06:02.423179
4,120,5.356158256530762,2023-04-24 11:06:12.541139
4,130,5.353071689605713,2023-04-24 11:06:22.075096
4,140,5.254943370819092,2023-04-24 11:06:31.988153
4,150,5.361983299255371,2023-04-24 11:06:41.606447
4,160,5.293575763702393,2023-04-24 11:06:51.191804
4,170,5.429843902587891,2023-04-24 11:07:00.805429
4,180,5.2507147789001465,2023-04-24 11:07:10.634606
4,190,5.2150373458862305,2023-04-24 11:07:20.335062
4,200,5.460630416870117,2023-04-24 11:07:29.989338
4,210,5.394839763641357,2023-04-24 11:07:39.609583
4,220,5.294812202453613,2023-04-24 11:07:49.396734
4,230,5.234246730804443,2023-04-24 11:07:59.119277
4,240,5.386003017425537,2023-04-24 11:08:09.038390
4,250,5.199814796447754,2023-04-24 11:08:18.630407
4,260,5.284547328948975,2023-04-24 11:08:28.136866
4,270,5.338552474975586,2023-04-24 11:08:38.204830
4,280,5.311287879943848,2023-04-24 11:08:48.286575
4,290,5.2660980224609375,2023-04-24 11:08:58.018300
4,300,5.360429763793945,2023-04-24 11:09:07.210295
4,310,5.262171268463135,2023-04-24 11:09:17.104425
5,0,5.333451271057129,2023-04-24 11:09:25.393805
5,10,5.340185165405273,2023-04-24 11:09:36.648110
5,20,5.203564643859863,2023-04-24 11:09:46.271767
5,30,5.229163646697998,2023-04-24 11:09:56.083719
5,40,5.253593444824219,2023-04-24 11:10:05.846915
5,50,5.286983489990234,2023-04-24 11:10:15.719241
5,60,5.225661277770996,2023-04-24 11:10:25.431268
5,70,5.3769636154174805,2023-04-24 11:10:35.517593
5,80,5.29183292388916,2023-04-24 11:10:45.211000
5,90,5.431024551391602,2023-04-24 11:10:54.890446
5,100,5.3705549240112305,2023-04-24 11:11:04.652498
5,110,5.231325149536133,2023-04-24 11:11:14.401161
5,120,5.274555206298828,2023-04-24 11:11:24.452698
5,130,5.268876075744629,2023-04-24 11:11:34.421386
5,140,5.268491744995117,2023-04-24 11:11:44.290514
5,150,5.285601615905762,2023-04-24 11:11:54.455583
5,160,5.315281867980957,2023-04-24 11:12:04.496530
5,170,5.518087863922119,2023-04-24 11:12:14.283379
5,180,5.208767890930176,2023-04-24 11:12:24.018103
5,190,5.3343400955200195,2023-04-24 11:12:33.927462
5,200,5.351057052612305,2023-04-24 11:12:43.283005
5,210,5.359241485595703,2023-04-24 11:12:53.226959
5,220,5.352973461151123,2023-04-24 11:13:02.768633
5,230,5.21906852722168,2023-04-24 11:13:12.400121
5,240,5.371279716491699,2023-04-24 11:13:22.203095
5,250,5.438231468200684,2023-04-24 11:13:31.581728
5,260,5.243679046630859,2023-04-24 11:13:41.049095
5,270,5.197213172912598,2023-04-24 11:13:51.202589
5,280,5.301335334777832,2023-04-24 11:14:00.955494
5,290,5.145020484924316,2023-04-24 11:14:10.285527
5,300,5.28828239440918,2023-04-24 11:14:19.882074
5,310,5.46703577041626,2023-04-24 11:14:29.704861
6,0,5.387117385864258,2023-04-24 11:14:40.220720
6,10,5.383401870727539,2023-04-24 11:14:50.594814
6,20,5.269890308380127,2023-04-24 11:15:00.375513
6,30,5.253488063812256,2023-04-24 11:15:10.360352
6,40,5.219201564788818,2023-04-24 11:15:20.373407
6,50,5.15435791015625,2023-04-24 11:15:29.961225
6,60,5.232061862945557,2023-04-24 11:15:39.779381
6,70,5.303844451904297,2023-04-24 11:15:49.653894
6,80,5.2553534507751465,2023-04-24 11:15:59.479001
6,90,5.241533279418945,2023-04-24 11:16:09.039964
6,100,5.275645732879639,2023-04-24 11:16:18.358585
6,110,5.265416145324707,2023-04-24 11:16:28.404138
6,120,5.236266136169434,2023-04-24 11:16:38.356140
6,130,5.215953350067139,2023-04-24 11:16:48.593293
6,140,5.227015972137451,2023-04-24 11:16:58.427435
6,150,5.211970329284668,2023-04-24 11:17:08.115985
6,160,5.254451751708984,2023-04-24 11:17:17.476831
6,170,5.314924240112305,2023-04-24 11:17:27.284994
6,180,5.217914581298828,2023-04-24 11:17:37.104723
6,190,5.266724586486816,2023-04-24 11:17:46.641004
6,200,5.269691467285156,2023-04-24 11:17:56.599158
6,210,5.194764137268066,2023-04-24 11:18:06.177719
6,220,5.298830986022949,2023-04-24 11:18:15.878201
6,230,5.251681327819824,2023-04-24 11:18:25.927387
6,240,5.280169486999512,2023-04-24 11:18:35.556806
6,250,5.36957311630249,2023-04-24 11:18:45.204225
6,260,5.2238287925720215,2023-04-24 11:18:54.512807
6,270,5.250653266906738,2023-04-24 11:19:04.245050
6,280,5.299058437347412,2023-04-24 11:19:14.224388
6,290,5.37764835357666,2023-04-24 11:19:24.106083
6,300,5.256641864776611,2023-04-24 11:19:33.971349
6,310,5.3134894371032715,2023-04-24 11:19:43.551997
7,0,5.258491516113281,2023-04-24 11:19:53.973088
7,10,5.180947303771973,2023-04-24 11:20:03.747737
7,20,5.140336036682129,2023-04-24 11:20:13.209266
7,30,5.299742698669434,2023-04-24 11:20:23.167203
7,40,5.24263858795166,2023-04-24 11:20:32.988045
7,50,5.193610191345215,2023-04-24 11:20:42.706231
7,60,5.290327072143555,2023-04-24 11:20:52.629299
7,70,5.220631122589111,2023-04-24 11:21:02.263359
7,80,5.2318115234375,2023-04-24 11:21:11.997857
7,90,5.253789901733398,2023-04-24 11:21:21.751066
7,100,5.21794319152832,2023-04-24 11:21:31.610303
7,110,5.256018161773682,2023-04-24 11:21:41.171390
7,120,5.249409198760986,2023-04-24 11:21:50.931293
7,130,5.29360294342041,2023-04-24 11:22:00.932027
7,140,5.256526470184326,2023-04-24 11:22:10.783821
7,150,5.319084644317627,2023-04-24 11:22:20.801632
7,160,5.339661598205566,2023-04-24 11:22:30.877973
7,170,5.276862144470215,2023-04-24 11:22:40.542690
7,180,5.256389617919922,2023-04-24 11:22:50.268791
7,190,5.219318389892578,2023-04-24 11:23:00.255224
7,200,5.23734188079834,2023-04-24 11:23:09.949069
7,210,5.1802449226379395,2023-04-24 11:23:19.738554
7,220,5.2222981452941895,2023-04-24 11:23:29.577443
7,230,5.253841400146484,2023-04-24 11:23:39.288735
7,240,5.356315612792969,2023-04-24 11:23:49.397611
7,250,5.193163871765137,2023-04-24 11:23:59.354484
7,260,5.14957332611084,2023-04-24 11:24:09.375318
7,270,5.32485294342041,2023-04-24 11:24:19.370687
7,280,5.163722038269043,2023-04-24 11:24:28.540570
7,290,5.267969131469727,2023-04-24 11:24:38.544700
7,300,5.262908935546875,2023-04-24 11:24:48.396541
7,310,5.15239143371582,2023-04-24 11:24:57.953758
8,0,5.248481750488281,2023-04-24 11:25:06.187015
8,10,5.2688889503479,2023-04-24 11:25:17.684632
8,20,5.230433464050293,2023-04-24 11:25:27.397746
8,30,5.132725715637207,2023-04-24 11:25:37.303695
8,40,5.245748519897461,2023-04-24 11:25:47.195724
8,50,5.170522689819336,2023-04-24 11:25:56.742096
8,60,5.379269599914551,2023-04-24 11:26:06.606307
8,70,5.254609107971191,2023-04-24 11:26:16.726464
8,80,5.265994548797607,2023-04-24 11:26:26.658656
8,90,5.253931045532227,2023-04-24 11:26:36.183302
8,100,5.212401390075684,2023-04-24 11:26:45.988133
8,110,5.257482528686523,2023-04-24 11:26:55.774430
8,120,5.2277750968933105,2023-04-24 11:27:05.221868
8,130,5.170685768127441,2023-04-24 11:27:14.754487
8,140,5.170855522155762,2023-04-24 11:27:24.515110
8,150,5.2337870597839355,2023-04-24 11:27:34.063311
8,160,5.225345134735107,2023-04-24 11:27:43.898282
8,170,5.198899745941162,2023-04-24 11:27:53.514601
8,180,5.284179210662842,2023-04-24 11:28:03.458155
8,190,5.306506633758545,2023-04-24 11:28:13.277012
8,200,5.2142744064331055,2023-04-24 11:28:23.076866
8,210,5.260175704956055,2023-04-24 11:28:33.099240
8,220,5.180734634399414,2023-04-24 11:28:42.744624
8,230,5.266611576080322,2023-04-24 11:28:52.840337
8,240,5.354198932647705,2023-04-24 11:29:02.408875
8,250,5.153117656707764,2023-04-24 11:29:12.212441
8,260,5.193759441375732,2023-04-24 11:29:22.139480
8,270,5.231719017028809,2023-04-24 11:29:31.779521
8,280,5.202245235443115,2023-04-24 11:29:41.578019
8,290,5.140353202819824,2023-04-24 11:29:51.403511
8,300,5.18583869934082,2023-04-24 11:30:01.351244
8,310,5.2398505210876465,2023-04-24 11:30:11.319228
9,0,5.146533966064453,2023-04-24 11:30:20.955350
9,10,5.328608512878418,2023-04-24 11:30:30.879974
9,20,5.2037835121154785,2023-04-24 11:30:40.440963
9,30,5.19964599609375,2023-04-24 11:30:50.284344
9,40,5.227450847625732,2023-04-24 11:30:59.903521
9,50,5.2306318283081055,2023-04-24 11:31:09.921534
9,60,5.205071449279785,2023-04-24 11:31:19.503803
9,70,5.253202438354492,2023-04-24 11:31:29.167220
9,80,5.255809783935547,2023-04-24 11:31:38.760081
9,90,5.156081199645996,2023-04-24 11:31:48.378498
9,100,5.272303581237793,2023-04-24 11:31:58.346783
9,110,5.320335388183594,2023-04-24 11:32:08.364012
9,120,5.327771186828613,2023-04-24 11:32:17.997198
9,130,5.162489891052246,2023-04-24 11:32:27.764160
9,140,5.289934158325195,2023-04-24 11:32:37.614061
9,150,5.312182426452637,2023-04-24 11:32:47.175782
9,160,5.35395622253418,2023-04-24 11:32:57.446440
9,170,5.1897478103637695,2023-04-24 11:33:07.067440
9,180,5.368006229400635,2023-04-24 11:33:16.989999
9,190,5.166233062744141,2023-04-24 11:33:26.754603
9,200,5.278127193450928,2023-04-24 11:33:36.731812
9,210,5.31080436706543,2023-04-24 11:33:46.708324
9,220,5.164481163024902,2023-04-24 11:33:56.161225
9,230,5.223923206329346,2023-04-24 11:34:06.074931
9,240,5.15743350982666,2023-04-24 11:34:15.840483
9,250,5.290029525756836,2023-04-24 11:34:25.763090
9,260,5.224345684051514,2023-04-24 11:34:35.462003
9,270,5.256302356719971,2023-04-24 11:34:45.123039
9,280,5.137106895446777,2023-04-24 11:34:54.885149
9,290,5.199943542480469,2023-04-24 11:35:04.525680
9,300,5.3477959632873535,2023-04-24 11:35:14.311603
9,310,5.246241569519043,2023-04-24 11:35:24.080475
10,0,5.27492618560791,2023-04-24 11:35:32.922992
10,10,5.237797737121582,2023-04-24 11:35:43.133240
10,20,5.247814178466797,2023-04-24 11:35:53.037147
10,30,5.238578796386719,2023-04-24 11:36:02.660667
10,40,5.226166248321533,2023-04-24 11:36:12.320425
10,50,5.213109016418457,2023-04-24 11:36:22.067641
10,60,5.211420059204102,2023-04-24 11:36:31.722011
10,70,5.285694122314453,2023-04-24 11:36:41.709659
10,80,5.207545757293701,2023-04-24 11:36:51.425826
10,90,5.147191047668457,2023-04-24 11:37:00.883607
10,100,5.212578773498535,2023-04-24 11:37:10.904144
10,110,5.188513278961182,2023-04-24 11:37:21.036358
10,120,5.209989547729492,2023-04-24 11:37:30.784227
10,130,5.275843620300293,2023-04-24 11:37:41.132409
10,140,5.196966171264648,2023-04-24 11:37:50.998602
10,150,5.153512954711914,2023-04-24 11:38:00.500977
10,160,5.270162582397461,2023-04-24 11:38:10.504417
10,170,5.09930944442749,2023-04-24 11:38:20.437441
10,180,5.2338690757751465,2023-04-24 11:38:30.528189
10,190,5.170343399047852,2023-04-24 11:38:40.309089
10,200,5.160863876342773,2023-04-24 11:38:50.027316
10,210,5.331704139709473,2023-04-24 11:38:59.983177
10,220,5.251177787780762,2023-04-24 11:39:09.673157
10,230,5.178383827209473,2023-04-24 11:39:19.195442
10,240,5.157940864562988,2023-04-24 11:39:29.010331
10,250,5.245554447174072,2023-04-24 11:39:38.946126
10,260,5.369136810302734,2023-04-24 11:39:48.810641
10,270,5.239497184753418,2023-04-24 11:39:58.653388
10,280,5.2583112716674805,2023-04-24 11:40:08.833020
10,290,5.2653703689575195,2023-04-24 11:40:18.620477
10,300,5.279008865356445,2023-04-24 11:40:28.655742
10,310,5.2251482009887695,2023-04-24 11:40:38.798878
11,0,5.198082447052002,2023-04-24 11:40:47.012114
11,10,5.182994842529297,2023-04-24 11:40:57.930030
11,20,5.227148056030273,2023-04-24 11:41:07.709721
11,30,5.242154598236084,2023-04-24 11:41:17.256726
11,40,5.2218427658081055,2023-04-24 11:41:26.778551
11,50,5.174028396606445,2023-04-24 11:41:36.584903
11,60,5.202707767486572,2023-04-24 11:41:46.346297
11,70,5.243618488311768,2023-04-24 11:41:56.228068
11,80,5.17738151550293,2023-04-24 11:42:05.864746
11,90,5.195055961608887,2023-04-24 11:42:15.561176
11,100,5.241253852844238,2023-04-24 11:42:25.220133
11,110,5.2484211921691895,2023-04-24 11:42:35.032571
11,120,5.249919891357422,2023-04-24 11:42:44.975097
11,130,5.319239139556885,2023-04-24 11:42:54.372675
11,140,5.390620231628418,2023-04-24 11:43:04.552709
11,150,5.154777526855469,2023-04-24 11:43:13.990962
11,160,5.224514961242676,2023-04-24 11:43:23.788179
11,170,5.185760021209717,2023-04-24 11:43:33.560506
11,180,5.161627769470215,2023-04-24 11:43:43.456430
11,190,5.209327697753906,2023-04-24 11:43:53.169397
11,200,5.202659606933594,2023-04-24 11:44:03.333827
11,210,5.212422847747803,2023-04-24 11:44:13.272376
11,220,5.181886672973633,2023-04-24 11:44:22.772481
11,230,5.33146858215332,2023-04-24 11:44:32.579618
11,240,5.260143756866455,2023-04-24 11:44:42.217753
11,250,5.201340198516846,2023-04-24 11:44:52.024116
11,260,5.170336723327637,2023-04-24 11:45:01.879073
11,270,5.1809587478637695,2023-04-24 11:45:11.572736
11,280,5.240529537200928,2023-04-24 11:45:21.556178
11,290,5.303532600402832,2023-04-24 11:45:31.271153
11,300,5.2276763916015625,2023-04-24 11:45:40.967892
11,310,5.188252925872803,2023-04-24 11:45:50.639340
12,0,5.178875923156738,2023-04-24 11:46:00.382690
12,10,5.230330467224121,2023-04-24 11:46:10.152101
12,20,5.136760711669922,2023-04-24 11:46:20.276940
12,30,5.134511947631836,2023-04-24 11:46:29.817502
12,40,5.244077205657959,2023-04-24 11:46:39.429097
12,50,5.289002895355225,2023-04-24 11:46:49.110945
12,60,5.241254806518555,2023-04-24 11:46:58.752487
12,70,5.199135780334473,2023-04-24 11:47:08.647108
12,80,5.221808433532715,2023-04-24 11:47:18.729800
12,90,5.179407119750977,2023-04-24 11:47:28.289957
12,100,5.334650993347168,2023-04-24 11:47:37.933812
12,110,5.107920169830322,2023-04-24 11:47:47.900242
12,120,5.233719825744629,2023-04-24 11:47:57.885314
12,130,5.245232582092285,2023-04-24 11:48:07.555817
12,140,5.2136430740356445,2023-04-24 11:48:17.157597
12,150,5.170353889465332,2023-04-24 11:48:27.012703
12,160,5.383823871612549,2023-04-24 11:48:36.736506
12,170,5.217550277709961,2023-04-24 11:48:46.868738
12,180,5.192157745361328,2023-04-24 11:48:56.664921
12,190,5.170349597930908,2023-04-24 11:49:05.968516
12,200,5.222524642944336,2023-04-24 11:49:15.628141
12,210,5.18344783782959,2023-04-24 11:49:25.538424
12,220,5.3046674728393555,2023-04-24 11:49:35.369899
12,230,5.16677713394165,2023-04-24 11:49:45.361619
12,240,5.23205041885376,2023-04-24 11:49:55.002753
12,250,5.2188310623168945,2023-04-24 11:50:04.448505
12,260,5.147386074066162,2023-04-24 11:50:14.219375
12,270,5.229621887207031,2023-04-24 11:50:24.262407
12,280,5.188652992248535,2023-04-24 11:50:34.154961
12,290,5.2204179763793945,2023-04-24 11:50:43.867064
12,300,5.163701057434082,2023-04-24 11:50:53.188680
12,310,5.117521286010742,2023-04-24 11:51:03.295819
13,0,5.200146198272705,2023-04-24 11:51:11.277870
13,10,5.252930641174316,2023-04-24 11:51:21.820219
13,20,5.114841938018799,2023-04-24 11:51:31.720265
13,30,5.23185920715332,2023-04-24 11:51:41.668502
13,40,5.209425926208496,2023-04-24 11:51:51.295938
13,50,5.13227653503418,2023-04-24 11:52:01.170242
13,60,5.142757415771484,2023-04-24 11:52:10.688131
13,70,5.250992298126221,2023-04-24 11:52:20.825700
13,80,5.347413063049316,2023-04-24 11:52:30.639223
13,90,5.25124454498291,2023-04-24 11:52:40.727710
13,100,5.258380889892578,2023-04-24 11:52:50.203873
13,110,5.130319118499756,2023-04-24 11:53:00.102345
13,120,5.327544212341309,2023-04-24 11:53:09.758065
13,130,5.110826015472412,2023-04-24 11:53:19.442556
13,140,5.184142112731934,2023-04-24 11:53:29.534658
13,150,5.18840217590332,2023-04-24 11:53:39.109763
13,160,5.193312644958496,2023-04-24 11:53:48.734796
13,170,5.205960273742676,2023-04-24 11:53:58.586662
13,180,5.337678909301758,2023-04-24 11:54:08.583040
13,190,5.191189289093018,2023-04-24 11:54:18.468012
13,200,5.256809234619141,2023-04-24 11:54:28.013921
13,210,5.19827938079834,2023-04-24 11:54:37.617449
13,220,5.221121311187744,2023-04-24 11:54:47.566479
13,230,5.176074028015137,2023-04-24 11:54:57.179344
13,240,5.143052101135254,2023-04-24 11:55:07.099529
13,250,5.205085754394531,2023-04-24 11:55:16.396265
13,260,5.204448699951172,2023-04-24 11:55:26.339112
13,270,5.266781330108643,2023-04-24 11:55:36.084579
13,280,5.16348123550415,2023-04-24 11:55:45.770988
13,290,5.2250776290893555,2023-04-24 11:55:55.461662
13,300,5.1925482749938965,2023-04-24 11:56:05.228807
13,310,5.300408363342285,2023-04-24 11:56:15.221483
14,0,5.187376022338867,2023-04-24 11:56:22.567109
14,10,5.195697784423828,2023-04-24 11:56:32.898336
14,20,5.211554527282715,2023-04-24 11:56:42.674322
14,30,5.241441249847412,2023-04-24 11:56:52.539495
14,40,5.267199993133545,2023-04-24 11:57:02.030723
14,50,5.280327320098877,2023-04-24 11:57:12.081942
14,60,5.262733459472656,2023-04-24 11:57:21.906098
14,70,5.201541900634766,2023-04-24 11:57:31.701075
14,80,5.1628193855285645,2023-04-24 11:57:41.892843
14,90,5.216838836669922,2023-04-24 11:57:51.833710
14,100,5.203896999359131,2023-04-24 11:58:01.412490
14,110,5.118345260620117,2023-04-24 11:58:11.167970
14,120,5.168715953826904,2023-04-24 11:58:21.331810
14,130,5.148699760437012,2023-04-24 11:58:31.155256
14,140,5.221585273742676,2023-04-24 11:58:41.005188
14,150,5.248918533325195,2023-04-24 11:58:50.862529
14,160,5.226695537567139,2023-04-24 11:59:00.737554
14,170,5.150605201721191,2023-04-24 11:59:10.462115
14,180,5.104130268096924,2023-04-24 11:59:20.722439
14,190,5.302038192749023,2023-04-24 11:59:30.219803
14,200,5.161764621734619,2023-04-24 11:59:39.604716
14,210,5.267162322998047,2023-04-24 11:59:49.775152
14,220,5.163388729095459,2023-04-24 11:59:59.509170
14,230,5.24156379699707,2023-04-24 12:00:09.558189
14,240,5.218578338623047,2023-04-24 12:00:19.436182
14,250,5.104480266571045,2023-04-24 12:00:29.024263
14,260,5.260440826416016,2023-04-24 12:00:38.699126
14,270,5.195425987243652,2023-04-24 12:00:48.657823
14,280,5.197427749633789,2023-04-24 12:00:58.400830
14,290,5.136529922485352,2023-04-24 12:01:08.398279
14,300,5.198334217071533,2023-04-24 12:01:17.928641
14,310,5.2247161865234375,2023-04-24 12:01:27.860679
15,0,5.292142391204834,2023-04-24 12:01:35.303609
15,10,5.205936431884766,2023-04-24 12:01:46.478642
15,20,5.143411636352539,2023-04-24 12:01:56.553096
15,30,5.180316925048828,2023-04-24 12:02:06.601852
15,40,5.203408241271973,2023-04-24 12:02:16.386473
15,50,5.236964702606201,2023-04-24 12:02:26.205396
15,60,5.130736351013184,2023-04-24 12:02:36.027027
15,70,5.188182353973389,2023-04-24 12:02:46.158016
15,80,5.257463455200195,2023-04-24 12:02:55.784287
15,90,5.163978099822998,2023-04-24 12:03:05.334891
15,100,5.301617622375488,2023-04-24 12:03:15.193696
15,110,5.326088905334473,2023-04-24 12:03:25.142316
15,120,5.216577529907227,2023-04-24 12:03:35.203340
15,130,5.155713081359863,2023-04-24 12:03:44.480822
15,140,5.1774163246154785,2023-04-24 12:03:54.338450
15,150,5.136618614196777,2023-04-24 12:04:04.014618
15,160,5.179853439331055,2023-04-24 12:04:13.620569
