epoch,step,loss,datetime
0,0,6.2363691329956055,2024-04-09 15:17:06.248203
0,10,5.906726837158203,2024-04-09 15:17:11.082851
0,20,5.563024044036865,2024-04-09 15:17:15.893497
0,30,5.582169532775879,2024-04-09 15:17:21.030255
0,40,5.3892011642456055,2024-04-09 15:17:30.176083
0,50,5.326045036315918,2024-04-09 15:17:37.331062
0,60,5.297845840454102,2024-04-09 15:17:43.381242
0,70,5.185735702514648,2024-04-09 15:17:50.406330
0,80,5.207565784454346,2024-04-09 15:17:59.467074
0,90,5.154208183288574,2024-04-09 15:18:05.683462
0,100,5.152202129364014,2024-04-09 15:18:10.561941
0,110,5.079218864440918,2024-04-09 15:18:17.319088
0,120,5.012323379516602,2024-04-09 15:18:27.200225
0,130,5.065263271331787,2024-04-09 15:18:32.857506
0,140,5.217124938964844,2024-04-09 15:18:39.058817
0,150,5.357870578765869,2024-04-09 15:18:48.974224
0,160,4.984443187713623,2024-04-09 15:18:55.162170
0,170,4.932369709014893,2024-04-09 15:19:00.092241
0,180,4.912264823913574,2024-04-09 15:19:10.549107
0,190,4.8610734939575195,2024-04-09 15:19:16.484681
0,200,4.831161022186279,2024-04-09 15:19:22.158725
0,210,4.914809703826904,2024-04-09 15:19:32.324825
0,220,4.746289253234863,2024-04-09 15:19:38.402351
0,230,4.73723840713501,2024-04-09 15:19:43.982672
0,240,4.733192443847656,2024-04-09 15:19:53.800294
0,250,4.933062553405762,2024-04-09 15:19:58.961488
0,260,4.85537576675415,2024-04-09 15:20:06.173166
0,270,4.736185550689697,2024-04-09 15:20:10.934138
0,280,4.762226104736328,2024-04-09 15:20:21.315495
0,290,4.754034996032715,2024-04-09 15:20:27.804901
0,300,4.826966762542725,2024-04-09 15:20:32.479707
0,310,4.749951362609863,2024-04-09 15:20:43.445977
0,320,4.768277168273926,2024-04-09 15:20:50.145079
0,330,4.942349433898926,2024-04-09 15:20:54.873080
0,340,4.7446136474609375,2024-04-09 15:21:05.408187
0,350,4.690047264099121,2024-04-09 15:21:10.880333
0,360,4.799716472625732,2024-04-09 15:21:16.870772
0,370,4.6731085777282715,2024-04-09 15:21:26.396033
0,380,4.7342987060546875,2024-04-09 15:21:33.039665
0,390,4.747320175170898,2024-04-09 15:21:38.950010
0,400,4.692638874053955,2024-04-09 15:21:47.932942
0,410,4.708207130432129,2024-04-09 15:21:54.304164
0,420,4.702877044677734,2024-04-09 15:22:00.421478
0,430,4.774848937988281,2024-04-09 15:22:05.695503
0,440,4.716249465942383,2024-04-09 15:22:16.383027
0,450,4.661343574523926,2024-04-09 15:22:23.138989
0,460,4.638297080993652,2024-04-09 15:22:27.986216
0,470,4.643435001373291,2024-04-09 15:22:38.164613
0,480,4.706075668334961,2024-04-09 15:22:44.667654
0,490,4.644289493560791,2024-04-09 15:22:49.709925
0,500,4.731361389160156,2024-04-09 15:23:00.661007
0,510,4.6075663566589355,2024-04-09 15:23:05.844535
0,520,4.7134833335876465,2024-04-09 15:23:11.757957
0,530,4.608341217041016,2024-04-09 15:23:22.522735
0,540,4.639212131500244,2024-04-09 15:23:27.802526
0,550,4.563116073608398,2024-04-09 15:23:33.485359
0,560,4.761078834533691,2024-04-09 15:23:41.590965
0,570,4.649357795715332,2024-04-09 15:23:50.057684
0,580,4.658755302429199,2024-04-09 15:23:54.686037
0,590,4.654922008514404,2024-04-09 15:23:59.381150
1,0,4.598075866699219,2024-04-09 15:24:16.640416
1,10,4.9267048835754395,2024-04-09 15:24:19.574329
1,20,4.622945308685303,2024-04-09 15:24:24.514237
1,30,4.58494758605957,2024-04-09 15:24:29.259362
1,40,4.597463130950928,2024-04-09 15:24:33.920220
1,50,4.68024206161499,2024-04-09 15:24:38.266735
1,60,4.592889785766602,2024-04-09 15:24:42.907522
1,70,4.539753437042236,2024-04-09 15:24:47.205684
1,80,4.634932518005371,2024-04-09 15:24:52.431809
1,90,4.592270851135254,2024-04-09 15:24:58.155468
1,100,4.579098224639893,2024-04-09 15:25:00.960377
1,110,4.605594635009766,2024-04-09 15:25:06.592034
1,120,4.83282470703125,2024-04-09 15:25:10.790986
1,130,4.594789981842041,2024-04-09 15:25:14.774164
1,140,4.548152923583984,2024-04-09 15:25:19.230969
1,150,4.547275066375732,2024-04-09 15:25:24.113509
1,160,4.664765357971191,2024-04-09 15:25:28.574990
