epoch,step,loss
1,1,2.393095016479492
1,2,2.239534378051758
1,3,2.032769203186035
1,4,1.829702377319336
1,5,1.641526699066162
1,6,1.7986886501312256
2,1,1.3471801280975342
2,2,1.232365608215332
2,3,1.1265233755111694
2,4,1.1407660245895386
2,5,0.9184839725494385
3,1,0.9851658940315247
3,2,0.8739008903503418
3,3,0.715566873550415
3,4,0.7671600580215454
3,5,0.6882106065750122
4,1,0.6263092160224915
4,2,0.552965521812439
4,3,0.5952786207199097
4,4,0.4512356221675873
4,5,0.6315910220146179
5,1,0.4586770534515381
5,2,0.41107526421546936
5,3,0.4499650001525879
5,4,0.3753315508365631
5,5,0.38591474294662476
6,1,0.3821905553340912
6,2,0.356728732585907
6,3,0.3277663588523865
6,4,0.3280746340751648
6,5,0.3017893433570862
7,1,0.27961450815200806
7,2,0.1935722827911377
7,3,0.3157944083213806
7,4,0.20555727183818817
7,5,0.2949584722518921
8,1,0.333406925201416
8,2,0.2644835412502289
8,3,0.19516350328922272
8,4,0.20286959409713745
8,5,0.2011871337890625
9,1,0.1613558828830719
9,2,0.22284817695617676
9,3,0.17703203856945038
9,4,0.22253617644309998
9,5,0.19831953942775726
10,1,0.15249863266944885
10,2,0.12527582049369812
10,3,0.17664596438407898
10,4,0.1719784289598465
10,5,0.2290782332420349
11,1,0.1408333033323288
11,2,0.1343289613723755
11,3,0.17228472232818604
11,4,0.12318222224712372
11,5,0.11603519320487976
12,1,0.1901918202638626
12,2,0.1615387350320816
12,3,0.08735650032758713
12,4,0.15590813755989075
12,5,0.1781676858663559
13,1,0.11151088774204254
13,2,0.10088088363409042
13,3,0.11278223991394043
13,4,0.10373107343912125
13,5,0.07557693123817444
14,1,0.11730240285396576
14,2,0.0807921290397644
14,3,0.09168319404125214
14,4,0.0817577987909317
14,5,0.10541629791259766
15,1,0.1098005473613739
15,2,0.051532670855522156
15,3,0.09263975918292999
15,4,0.0813184529542923
15,5,0.06987632811069489
16,1,0.07420371472835541
16,2,0.03711795061826706
16,3,0.07969040423631668
16,4,0.07472655177116394
16,5,0.04308050870895386
17,1,0.09759017080068588
17,2,0.054945528507232666
17,3,0.05823522061109543
17,4,0.05417078733444214
17,5,0.05608523637056351
18,1,0.037898823618888855
18,2,0.07809072732925415
18,3,0.057193830609321594
18,4,0.1041644811630249
18,5,0.040359701961278915
19,1,0.06211197376251221
19,2,0.0456455796957016
19,3,0.10200253874063492
19,4,0.05626978725194931
19,5,0.03596910089254379
20,1,0.032156120985746384
20,2,0.03159297630190849
20,3,0.05967991054058075
20,4,0.09043736755847931
20,5,0.03541141748428345
21,1,0.0366550013422966
21,2,0.039010949432849884
21,3,0.039999522268772125
21,4,0.038039982318878174
21,5,0.029859449714422226
22,1,0.03782564029097557
22,2,0.023665687069296837
22,3,0.042523808777332306
22,4,0.04177624732255936
22,5,0.05560705065727234
23,1,0.06912116706371307
23,2,0.03430962935090065
23,3,0.027930276468396187
23,4,0.04868517816066742
23,5,0.038919925689697266
24,1,0.027894102036952972
24,2,0.032646458595991135
24,3,0.04692903533577919
24,4,0.018997039645910263
24,5,0.053170301020145416
25,1,0.07135823369026184
25,2,0.03381715714931488
25,3,0.03352047875523567
25,4,0.015329299494624138
25,5,0.03195026516914368
26,1,0.020092017948627472
26,2,0.027315469458699226
26,3,0.07003393769264221
26,4,0.03334954380989075
26,5,0.05776805058121681
27,1,0.03177018091082573
27,2,0.07478857785463333
27,3,0.04212664067745209
27,4,0.07279688119888306
27,5,0.11450111865997314
28,1,0.009718628600239754
28,2,0.021019073203206062
28,3,0.0585014782845974
28,4,0.02800247073173523
28,5,0.041547991335392
29,1,0.02290218509733677
29,2,0.059696897864341736
29,3,0.041472986340522766
29,4,0.012923859059810638
29,5,0.029554633423686028
30,1,0.028772694990038872
30,2,0.019970931112766266
30,3,0.015259213745594025
30,4,0.03208806738257408
30,5,0.020228315144777298
31,1,0.043632872402668
31,2,0.03638516366481781
31,3,0.028194528073072433
31,4,0.026337914168834686
31,5,0.06850004196166992
32,1,0.02409089356660843
32,2,0.01265501044690609
32,3,0.06333056092262268
32,4,0.04593764245510101
32,5,0.0126844123005867
33,1,0.03180718421936035
33,2,0.0449395626783371
33,3,0.01275106891989708
33,4,0.03967549651861191
33,5,0.036661356687545776
34,1,0.023096445947885513
34,2,0.015324014239013195
34,3,0.08875072002410889
34,4,0.010416476055979729
34,5,0.09830412268638611
35,1,0.030426831915974617
35,2,0.022208254784345627
35,3,0.02903871238231659
35,4,0.015776408836245537
35,5,0.02835545316338539
36,1,0.061211880296468735
36,2,0.017222972586750984
36,3,0.008263998664915562
36,4,0.014575958251953125
36,5,0.019862890243530273
37,1,0.018917523324489594
37,2,0.018473248928785324
37,3,0.036098919808864594
37,4,0.045209579169750214
37,5,0.01266523264348507
38,1,0.01457282342016697
38,2,0.07565313577651978
38,3,0.02495405822992325
38,4,0.02222464419901371
38,5,0.09561127424240112
39,1,0.013705890625715256
39,2,0.015130521729588509
39,3,0.10090595483779907
39,4,0.020042648538947105
39,5,0.08700521290302277
40,1,0.06952366977930069
40,2,0.028157081454992294
40,3,0.01116989180445671
40,4,0.01652023196220398
40,5,0.009772451594471931
41,1,0.01450064405798912
41,2,0.0660005733370781
41,3,0.07406964898109436
41,4,0.029745517298579216
41,5,0.014716455712914467
42,1,0.0065901800990104675
42,2,0.0189730953425169
42,3,0.031062046065926552
42,4,0.019285086542367935
42,5,0.04887686297297478
43,1,0.010497614741325378
43,2,0.01854223571717739
43,3,0.010364767163991928
43,4,0.022036414593458176
43,5,0.012703598476946354
44,1,0.029138337820768356
44,2,0.012274120002985
44,3,0.024057433009147644
44,4,0.030672548338770866
44,5,0.012132671661674976
45,1,0.009103449061512947
45,2,0.03310933709144592
45,3,0.01043962873518467
45,4,0.010686242952942848
45,5,0.018124308437108994
46,1,0.06148919090628624
46,2,0.09127049148082733
46,3,0.014960132539272308
46,4,0.017079610377550125
46,5,0.0357571505010128
47,1,0.0492878183722496
47,2,0.0675535723567009
47,3,0.013917279429733753
47,4,0.01636449620127678
47,5,0.012438883073627949
48,1,0.009920971468091011
48,2,0.007252343464642763
48,3,0.008740007877349854
48,4,0.018743887543678284
48,5,0.00929885171353817
49,1,0.07293741405010223
49,2,0.04158299043774605
49,3,0.2572401165962219
49,4,0.07207582890987396
49,5,0.014646477065980434
50,1,0.01605141907930374
50,2,0.030695663765072823
50,3,0.07204902172088623
50,4,0.007745988201349974
50,5,0.014140244573354721
51,1,0.020440999418497086
51,2,0.07236038893461227
51,3,0.005830468609929085
51,4,0.015134171582758427
51,5,0.01207073125988245
52,1,0.01109914667904377
52,2,0.0543043315410614
52,3,0.0212375670671463
52,4,0.048110973089933395
52,5,0.031184621155261993
53,1,0.012738598510622978
53,2,0.057137053459882736
53,3,0.01305047981441021
53,4,0.013851327821612358
53,5,0.018405592069029808
54,1,0.010899178683757782
54,2,0.10078330338001251
54,3,0.01656319573521614
54,4,0.011074651032686234
54,5,0.009838717058300972
55,1,0.007406239397823811
55,2,0.05280396342277527
55,3,0.013719798997044563
55,4,0.009347418323159218
55,5,0.013207560405135155
56,1,0.033237557858228683
56,2,0.02063017711043358
56,3,0.008703109808266163
56,4,0.008975468575954437
56,5,0.02195935696363449
57,1,0.02587658166885376
57,2,0.007174452301114798
57,3,0.019529901444911957
57,4,0.004903038963675499
57,5,0.005158441606909037
58,1,0.007675209082663059
58,2,0.01491494756191969
58,3,0.014300357550382614
58,4,0.00586363160982728
58,5,0.022922847419977188
59,1,0.04637826234102249
59,2,0.012225445359945297
59,3,0.01959504373371601
59,4,0.012825669720768929
59,5,0.009024253115057945
60,1,0.012923847883939743
60,2,0.0733567476272583
60,3,0.08114505559206009
60,4,0.016329312697052956
60,5,0.009986739605665207
61,1,0.02341989241540432
61,2,0.015152933076024055
61,3,0.016552850604057312
61,4,0.0293557308614254
61,5,0.0263507217168808
62,1,0.008582958951592445
62,2,0.008470442146062851
62,3,0.010003441013395786
62,4,0.004596760030835867
62,5,0.00914978701621294
63,1,0.009853191673755646
63,2,0.011594455689191818
63,3,0.01331329345703125
63,4,0.010191256180405617
63,5,0.006994948256760836
64,1,0.00848398171365261
64,2,0.013423766940832138
64,3,0.019046569243073463
64,4,0.0444512665271759
64,5,0.005251632072031498
65,1,0.10775027424097061
65,2,0.030730566009879112
65,3,0.007272131275385618
65,4,0.011114979162812233
65,5,0.019816823303699493
66,1,0.062069740146398544
66,2,0.009228359907865524
66,3,0.011199479922652245
66,4,0.018282027915120125
66,5,0.0067446972243487835
67,1,0.07144588232040405
67,2,0.011573473922908306
67,3,0.047112226486206055
67,4,0.02873574197292328
67,5,0.01295173354446888
68,1,0.0145891597494483
68,2,0.009461482986807823
68,3,0.007268027402460575
68,4,0.1288222372531891
68,5,0.057917650789022446
69,1,0.00814412347972393
69,2,0.007450598292052746
69,3,0.11391307413578033
69,4,0.00583546282723546
69,5,0.01692364364862442
70,1,0.013574909418821335
70,2,0.030047541484236717
70,3,0.070549875497818
70,4,0.01164243184030056
70,5,0.008404318243265152
71,1,0.013456662185490131
71,2,0.022449998185038567
71,3,0.005750477779656649
71,4,0.02201008051633835
71,5,0.005117582157254219
72,1,0.008429182693362236
72,2,0.010057012550532818
72,3,0.008586807176470757
72,4,0.011755538173019886
72,5,0.03301540017127991
73,1,0.006023111753165722
73,2,0.034624628722667694
73,3,0.023110952228307724
73,4,0.013343624770641327
73,5,0.018900880590081215
74,1,0.011862034909427166
74,2,0.008089251816272736
74,3,0.011130224913358688
74,4,0.007623729296028614
74,5,0.010524574667215347
75,1,0.06229977309703827
75,2,0.054523032158613205
75,3,0.01447698101401329
75,4,0.004867511335760355
75,5,0.02865639328956604
76,1,0.003615364897996187
76,2,0.012219259515404701
76,3,0.0060813818126916885
76,4,0.004017419181764126
76,5,0.009235523641109467
77,1,0.02533305436372757
77,2,0.06851989030838013
77,3,0.007743988186120987
77,4,0.00828908383846283
77,5,0.015095347538590431
78,1,0.04319998621940613
78,2,0.027004290372133255
78,3,0.010230480693280697
78,4,0.004814807791262865
78,5,0.010300751775503159
79,1,0.025462158024311066
79,2,0.011441517621278763
79,3,0.006842497270554304
79,4,0.0107851168140769
79,5,0.0059835100546479225
80,1,0.004723929800093174
80,2,0.022027628496289253
80,3,0.005111407488584518
80,4,0.048042140901088715
80,5,0.015708159655332565
81,1,0.01516450010240078
81,2,0.010138578712940216
81,3,0.01665884256362915
81,4,0.060158871114254
81,5,0.04310375079512596
82,1,0.012223122641444206
82,2,0.00899534486234188
82,3,0.032606739550828934
82,4,0.01879177615046501
82,5,0.005941283889114857
83,1,0.005537250079214573
83,2,0.05514635890722275
83,3,0.022370822727680206
83,4,0.06205266714096069
83,5,0.10780160874128342
84,1,0.021807901561260223
84,2,0.004761139862239361
84,3,0.01880926638841629
84,4,0.017332877963781357
84,5,0.010526368394494057
85,1,0.004467768594622612
85,2,0.01716006174683571
85,3,0.003594475332647562
85,4,0.033030375838279724
85,5,0.009325992316007614
86,1,0.01050976850092411
86,2,0.008427911438047886
86,3,0.017366226762533188
86,4,0.048685502260923386
86,5,0.013113240711390972
87,1,0.004693356808274984
87,2,0.034738652408123016
87,3,0.003946729004383087
87,4,0.009089610539376736
87,5,0.006706874817609787
88,1,0.007982579059898853
88,2,0.030321571975946426
88,3,0.006647378671914339
88,4,0.008494718000292778
88,5,0.04118659347295761
89,1,0.02628600224852562
89,2,0.10683809220790863
89,3,0.00341953057795763
89,4,0.01051932480186224
89,5,0.02284342236816883
90,1,0.09717526286840439
90,2,0.010047778487205505
90,3,0.010192323476076126
90,4,0.005508936010301113
90,5,0.01148989051580429
91,1,0.009575283154845238
91,2,0.011447623372077942
91,3,0.004478813614696264
91,4,0.010356131941080093
91,5,0.06997665017843246
