epoch,step,loss
1,1,1.787649154663086
1,2,1.4303874969482422
1,3,1.1105690002441406
1,4,0.9289236068725586
1,5,0.807370662689209
1,6,0.6606590747833252
1,7,0.5919830799102783
1,8,0.5744993090629578
1,9,0.49331408739089966
1,10,0.3463653028011322
1,11,0.4372367262840271
1,12,0.315081387758255
1,13,0.35972172021865845
1,14,0.2857147455215454
1,15,0.301021546125412
1,16,0.23167207837104797
1,17,0.22188885509967804
1,18,0.15963366627693176
1,19,0.28139689564704895
1,20,0.2905256152153015
1,21,0.14232192933559418
1,22,0.18164798617362976
1,23,0.3061213493347168
1,24,0.15017136931419373
1,25,0.18424347043037415
1,26,0.12946918606758118
1,27,0.147883802652359
1,28,0.17011839151382446
1,29,0.07733877003192902
1,30,0.0793076604604721
1,31,0.10169469565153122
1,32,0.17780888080596924
1,33,0.049462590366601944
1,34,0.1622517853975296
1,35,0.18721920251846313
1,36,0.08532226085662842
1,37,0.09517872333526611
1,38,0.06326834112405777
1,39,0.03132956102490425
1,40,0.1328299343585968
1,41,0.13653412461280823
1,42,0.08335621654987335
1,43,0.025806140154600143
1,44,0.037655726075172424
1,45,0.05051155760884285
1,46,0.04994218423962593
1,47,0.043006494641304016
1,48,0.13504411280155182
1,49,0.04930770769715309
1,50,0.05318516492843628
1,51,0.13199178874492645
2,1,0.11205429583787918
2,2,0.031088659539818764
2,3,0.10656984150409698
2,4,0.04108431562781334
2,5,0.04881074279546738
2,6,0.032460927963256836
2,7,0.08522956818342209
2,8,0.028273995965719223
2,9,0.04722262918949127
2,10,0.04771599918603897
2,11,0.07281190156936646
2,12,0.06308387219905853
2,13,0.13509051501750946
2,14,0.10481135547161102
2,15,0.02989567071199417
2,16,0.10861823707818985
2,17,0.1559964269399643
2,18,0.05094847083091736
2,19,0.022109977900981903
2,20,0.11221519857645035
2,21,0.07016324251890182
2,22,0.06040269508957863
2,23,0.0692460760474205
2,24,0.011417698115110397
2,25,0.05601034313440323
2,26,0.06818963587284088
2,27,0.03357429802417755
2,28,0.07194488495588303
2,29,0.03196994215250015
2,30,0.039005767554044724
2,31,0.081715889275074
2,32,0.05364938825368881
2,33,0.0788886621594429
2,34,0.015708817169070244
2,35,0.010874452069401741
2,36,0.019500240683555603
2,37,0.011967554688453674
2,38,0.016672877594828606
2,39,0.05843757465481758
2,40,0.015630900859832764
2,41,0.003979104105383158
2,42,0.0458814799785614
2,43,0.042212873697280884
2,44,0.028032559901475906
2,45,0.09567458182573318
2,46,0.04739074781537056
2,47,0.026165174320340157
2,48,0.010004612617194653
2,49,0.015111017972230911
2,50,0.007316254079341888
3,1,0.004621758591383696
3,2,0.03363871946930885
3,3,0.11914689838886261
3,4,0.05201680213212967
3,5,0.07979337871074677
3,6,0.05136990547180176
3,7,0.009930076077580452
3,8,0.024380536749958992
3,9,0.02713761292397976
3,10,0.044041577726602554
3,11,0.006555221509188414
3,12,0.026836341246962547
3,13,0.06808708608150482
3,14,0.07162334769964218
3,15,0.0034112134017050266
3,16,0.03729437664151192
3,17,0.045574113726615906
3,18,0.05309763178229332
3,19,0.01648450642824173
3,20,0.010801538825035095
3,21,0.024970587342977524
3,22,0.09276118129491806
3,23,0.004555616527795792
3,24,0.09546007215976715
3,25,0.09734363108873367
3,26,0.02119988203048706
3,27,0.06192147731781006
3,28,0.006924322806298733
3,29,0.02980215661227703
3,30,0.020712390542030334
3,31,0.0034333555959165096
3,32,0.07025105506181717
3,33,0.050296321511268616
3,34,0.03055523708462715
3,35,0.024535348638892174
3,36,0.0059731160290539265
3,37,0.031121157109737396
3,38,0.019094130024313927
3,39,0.004888519644737244
3,40,0.004187327343970537
3,41,0.04729093611240387
3,42,0.015284169465303421
3,43,0.00915567483752966
3,44,0.026845239102840424
3,45,0.015212967991828918
3,46,0.025119975209236145
3,47,0.015423323959112167
