epoch,step,loss,datetime
0,0,6.928616523742676,2022-09-22 10:51:28.045276
0,10,6.454350471496582,2022-09-22 10:51:44.722052
0,20,6.219283103942871,2022-09-22 10:52:00.864612
0,30,6.218804359436035,2022-09-22 10:52:16.798815
0,40,6.0477800369262695,2022-09-22 10:52:31.849077
0,50,6.163573265075684,2022-09-22 10:52:47.699123
0,60,5.871310234069824,2022-09-22 10:53:03.431685
0,70,6.067095756530762,2022-09-22 10:53:19.278460
0,80,5.998828887939453,2022-09-22 10:53:34.514568
0,90,5.962811470031738,2022-09-22 10:53:49.512168
0,100,5.777924537658691,2022-09-22 10:54:04.869122
0,110,5.758517742156982,2022-09-22 10:54:20.272368
0,120,5.664816856384277,2022-09-22 10:54:35.668472
0,130,5.776208877563477,2022-09-22 10:54:50.682166
0,140,5.627534866333008,2022-09-22 10:55:06.163229
0,150,5.6719069480896,2022-09-22 10:55:22.227297
0,160,5.620384216308594,2022-09-22 10:55:38.463920
0,170,5.745304107666016,2022-09-22 10:55:53.953599
0,180,5.625855445861816,2022-09-22 10:56:09.008972
0,190,5.758872032165527,2022-09-22 10:56:24.586753
0,200,5.599295616149902,2022-09-22 10:56:39.233691
0,210,5.611500263214111,2022-09-22 10:56:53.708975
0,220,5.706596374511719,2022-09-22 10:57:08.601463
0,230,5.54771614074707,2022-09-22 10:57:23.464908
0,240,5.579262733459473,2022-09-22 10:57:38.813691
0,250,5.516720294952393,2022-09-22 10:57:54.074833
0,260,5.555310249328613,2022-09-22 10:58:09.448320
0,270,5.4748406410217285,2022-09-22 10:58:25.215672
0,280,5.644042015075684,2022-09-22 10:58:40.340628
0,290,5.520846843719482,2022-09-22 10:58:54.934462
1,0,5.469079971313477,2022-09-22 10:59:23.692534
1,10,5.473176956176758,2022-09-22 10:59:43.357322
1,20,5.480016708374023,2022-09-22 10:59:55.209620
1,30,5.404819488525391,2022-09-22 11:00:06.968134
1,40,5.414610862731934,2022-09-22 11:00:19.532081
1,50,5.470311641693115,2022-09-22 11:00:31.577436
1,60,5.434996128082275,2022-09-22 11:00:43.950751
1,70,5.396698951721191,2022-09-22 11:00:55.625261
1,80,5.489754676818848,2022-09-22 11:01:07.658396
1,90,5.486886024475098,2022-09-22 11:01:20.827388
1,100,5.456961154937744,2022-09-22 11:01:33.140528
1,110,5.445433616638184,2022-09-22 11:01:45.611638
1,120,5.394556999206543,2022-09-22 11:01:58.151057
1,130,5.422696590423584,2022-09-22 11:02:10.254439
1,140,5.321346759796143,2022-09-22 11:02:22.414295
1,150,5.430353164672852,2022-09-22 11:02:33.946890
1,160,5.320180892944336,2022-09-22 11:02:46.163275
1,170,5.471991062164307,2022-09-22 11:02:57.978680
1,180,5.357521057128906,2022-09-22 11:03:10.031719
1,190,5.505664825439453,2022-09-22 11:03:22.343310
1,200,5.530552387237549,2022-09-22 11:03:34.202118
1,210,5.341678619384766,2022-09-22 11:03:46.809391
1,220,5.430107593536377,2022-09-22 11:03:58.801258
1,230,5.45323371887207,2022-09-22 11:04:10.362325
1,240,5.34403133392334,2022-09-22 11:04:21.812907
1,250,5.564948558807373,2022-09-22 11:04:33.143615
1,260,5.331758499145508,2022-09-22 11:04:45.361943
1,270,5.293300628662109,2022-09-22 11:04:57.258648
1,280,5.390454292297363,2022-09-22 11:05:10.269715
1,290,5.362265586853027,2022-09-22 11:05:23.083548
2,0,5.318118572235107,2022-09-22 11:05:45.370558
2,10,5.341073989868164,2022-09-22 11:05:57.493178
2,20,5.307950019836426,2022-09-22 11:06:09.590111
2,30,5.397817134857178,2022-09-22 11:06:21.353853
2,40,5.3549346923828125,2022-09-22 11:06:34.151040
2,50,5.234107971191406,2022-09-22 11:06:46.826803
2,60,5.398830890655518,2022-09-22 11:06:59.766352
2,70,5.437568664550781,2022-09-22 11:07:12.728864
2,80,5.295183181762695,2022-09-22 11:07:25.567436
2,90,5.253554821014404,2022-09-22 11:07:37.525274
2,100,5.453520774841309,2022-09-22 11:07:49.759949
2,110,5.277382850646973,2022-09-22 11:08:02.353505
2,120,5.41026496887207,2022-09-22 11:08:14.187216
2,130,5.229949951171875,2022-09-22 11:08:26.315004
2,140,5.208769798278809,2022-09-22 11:08:39.029710
2,150,5.2804765701293945,2022-09-22 11:08:51.737216
2,160,5.266400337219238,2022-09-22 11:09:04.018445
2,170,5.249746322631836,2022-09-22 11:09:16.603852
2,180,5.26283073425293,2022-09-22 11:09:28.280753
2,190,5.285993576049805,2022-09-22 11:09:40.939674
2,200,5.327025413513184,2022-09-22 11:09:53.514298
2,210,5.301301002502441,2022-09-22 11:10:05.225063
2,220,5.282436847686768,2022-09-22 11:10:17.633649
2,230,5.3028669357299805,2022-09-22 11:10:29.904710
2,240,5.2745161056518555,2022-09-22 11:10:41.703648
2,250,5.272936820983887,2022-09-22 11:10:54.733440
2,260,5.266822814941406,2022-09-22 11:11:07.372107
2,270,5.35839319229126,2022-09-22 11:11:19.174095
2,280,5.251974105834961,2022-09-22 11:11:31.463104
2,290,5.306870460510254,2022-09-22 11:11:43.160498
3,0,5.269390106201172,2022-09-22 11:12:01.343991
3,10,5.350375652313232,2022-09-22 11:12:17.768201
3,20,5.201924800872803,2022-09-22 11:12:29.903925
3,30,5.349435806274414,2022-09-22 11:12:42.037587
3,40,5.20487117767334,2022-09-22 11:12:54.316164
3,50,5.224417686462402,2022-09-22 11:13:07.222303
3,60,5.365509033203125,2022-09-22 11:13:19.318619
3,70,5.281524658203125,2022-09-22 11:13:32.109850
3,80,5.220248222351074,2022-09-22 11:13:44.199251
3,90,5.3302531242370605,2022-09-22 11:13:56.703549
3,100,5.286334991455078,2022-09-22 11:14:09.402165
3,110,5.280097007751465,2022-09-22 11:14:21.407408
3,120,5.209916114807129,2022-09-22 11:14:34.279701
3,130,5.246172904968262,2022-09-22 11:14:46.108000
3,140,5.303406715393066,2022-09-22 11:14:58.383722
3,150,5.146587371826172,2022-09-22 11:15:10.681983
3,160,5.220966815948486,2022-09-22 11:15:22.093143
